web-scraper-order,web-scraper-start-url,url_title,url_title-href,topic,date,author
"1717595470-94","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Die Ampel will den Begriff der Familie neu konzipieren","https://www.tichyseinblick.de/feuilleton/buecher/die-ampel-will-den-begriff-der-familie-neu-konzipieren/","Elternrecht sticht Kindeswohl","12. Mai 2024","Gastautor"
"1717595470-95","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Konnektivität und die strategische Souveränität Europas","https://www.tichyseinblick.de/gastbeitrag/ungarn-aussenpolitik-konzept-konnektivitaet-souveraenitaet-europa/","Außenpolitik Ungarns","12. Mai 2024","Gastautor"
"1717595470-96","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","In Treue fest zu sich selbst: Hauptsache Regierungspartei","https://www.tichyseinblick.de/kolumnen/herles-faellt-auf/in-treue-fest-zu-sich-selbst-hauptsache-regierungspartei/","CDU-Parteitag","11. Mai 2024","Wolfgang Herles"
"1717595470-97","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Bevormundung im Verkehr unerwünscht – Elektroautos ebenfalls","https://www.tichyseinblick.de/wirtschaft/mobilitaet/huk-mobilitaet-studie/","Ergebnisse der HUK-Mobilitätsstudie 2024","2. Mai 2024","Dr. Helmut Becker"
"1717595470-98","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Schottland: Umstrittener Regierungschef Humza Yousaf tritt zurück","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/schottland-humza-yousaf-ruecktritt/","Nach nur einem Jahr im Amt","29. April 2024","Matthias Nikolaidis"
"1717595470-99","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Kanada und Dänemark: bis in die Gegenwart brutale Verbrechen an Frauen der Urbevölkerung","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/kanada-daenemark-indigene-frauen/","Zwangssterilisationen,erzwungene Abtreibungen","29. April 2024","Matthias Nikolaidis"
"1717595470-100","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Vom „Ich“ zum „Wir“ zum „Ihr nicht“ – Steinmeiers Delegitimierung der Bürger","https://www.tichyseinblick.de/meinungen/steinmeier-buch-wir-bundespraesident/","Kein Bundespräsident aller Deutschen","28. April 2024","Klaus-Rüdiger Mai"
"1717595470-101","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Kalifat statt Demokratie darf in Hamburg öffentlich gefordert werden","https://www.tichyseinblick.de/daili-es-sentials/demokratie-kalifat-muslime-hamburg/","Toleranz falsch verstanden","28. April 2024","Redaktion"
"1717595470-102","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","FDP rudert schon wieder zurück","https://www.tichyseinblick.de/meinungen/fdp-rudert-schon-wieder-zurueck/","Zwölf-Punkte-Papier von Christian Lindner","22. April 2024","Mario Thurnes"
"1717595470-103","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Brüssel: NatCon-Skandal – Schlusslicht Deutschland bei Wirtschaftswachstum","https://www.tichyseinblick.de/daili-es-sentials/bruessel-natcon-skandal-schlusslicht-deutschland-bei-wirtschaftswachstum/","Baerbock zum siebten Mal in Israel","17. April 2024","Redaktion"
"1717595470-104","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Plädoyer für eine gerechtere Arbeitsentlohnung von Frauen","https://www.tichyseinblick.de/gastbeitrag/frauen-maenner-einkommen/","Prozent-Zahlen zum Weltfrauentag","16. April 2024","Gastautor"
"1717595470-105","https://www.tichyseinblick.de/page/3/?s=selbstbestimmung","Was wahr ist, muss falsch sein","https://www.tichyseinblick.de/kolumnen/stephans-spitzen/was-wahr-ist-muss-falsch-sein/","Stephans Spitzen:","16. April 2024","Cora Stephan"
"1717595477-106","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Das Selbstbestimmungsrecht des deutschen Volkes und ein sonderbares Urteil eines Verwaltungsgerichts","https://www.tichyseinblick.de/gastbeitrag/urteil-verwaltungsgericht-koeln/","Einstufung der AfD als Verdachtsfall","23. März 2022","Gastautor"
"1717595477-107","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Das Volk, sein Selbstbestimmungsrecht – und die deutschen Politiker","https://www.tichyseinblick.de/meinungen/deutschsein-wertekonsens-staatsbuergerschaft/","Das Volk der Ukraine","22. März 2022","Georg Gafron"
"1717595477-108","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Deutsches Smartphone mit Fokus auf Selbstbestimmung und Sicherheit","https://www.tichyseinblick.de/unternehmen/deutsches-smartphone-mit-fokus-auf-selbstbestimmung-und-sicherheit/","++ Sponsored Article ++","11. Dezember 2021","Gastautor"
"1717595477-109","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Der Außenminister, Israel und das Selbstbestimmungsrecht der Völker","https://www.tichyseinblick.de/kolumnen/spahns-spitzwege/der-aussenminister-israel-und-das-selbstbestimmungsrecht-der-voelker/","Deutschland agiert vertragswidrig","2. Juli 2020","Tomas Spahn"
"1717595477-110","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Selbstbestimmung – das große Thema des Jahrzehnts","https://www.tichyseinblick.de/meinungen/selbstbestimmung-das-grosse-thema-des-jahrzehnts/","Es ist Freiheit oder nicht","30. Dezember 2019","Dushan Wegner"
"1717595477-111","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Wie ernst meinen wir es mit der Selbstbestimmung?","https://www.tichyseinblick.de/kolumnen/spahns-spitzwege/wie-ernst-meinen-wir-es-mit-der-selbstbestimmung/","Vom Kopf auf die Beine stellen","28. September 2017","Tomas Spahn"
"1717595477-112","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Geschlechtswechsel als Scheinlösung für psychische Probleme","https://www.tichyseinblick.de/meinungen/transgender-geschlechtswechsel-schulen-psychische-probleme-scheinloesung/","Transgender in der Schule","4. Juni 2024","Charlotte Kirchhof"
"1717595477-113","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Nein! Doch! Oh!","https://www.tichyseinblick.de/kolumnen/stephans-spitzen/fitnessstudio-erlangen-trans-frau-ataman/","""Selbstbestimmung"" und ""Antidiskriminierung""","4. Juni 2024","Cora Stephan"
"1717595477-114","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Herrschaft durch Meinungslenkung – Eigenständige Bürger stören die Macht","https://www.tichyseinblick.de/meinungen/macht-herrschaft-meinung-buerger-faeser/","100. Todestag Franz Kafka","3. Juni 2024","Ingrid Ansari"
"1717595477-115","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Klassentreffen der autoritären Träumer","https://www.tichyseinblick.de/meinungen/republica-2024-tilo-jung/","„Republica 2024“","31. Mai 2024","Jakob Fröhlich"
"1717595477-116","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","75 Jahre Grundgesetz: Die Gründer trauten dem Volk nicht","https://www.tichyseinblick.de/kolumnen/goergens-feder/75-jahre-grundgesetz-gruender-volk-demokratie/","Auf D-Mark u. Wohlstand gründete die Republik","20. Mai 2024","Fritz Goergen"
"1717595477-117","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Doppelstaatsbürger sind halbe Staatsbürger","https://www.tichyseinblick.de/kolumnen/herles-faellt-auf/einbuergerung-deutschland-integration/","auf den Wogen des woken Zeitgeists","20. Mai 2024","Wolfgang Herles"
"1717595477-118","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Das Verbot von »Hassrede« ist eine Einbahnstraße","https://www.tichyseinblick.de/feuilleton/buecher/joachim-steinhoefel-digitale-bevormundung/","Kritik überlebenswichtig für die Demokratie","19. Mai 2024","Joachim Steinhöfel"
"1717595477-119","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Nach der Katalonien-Wahl: Brennende Barrikaden bald auch in Polen?","https://www.tichyseinblick.de/kolumnen/aus-aller-welt/nach-katalonien-wahl-aussicht-polen/","Seperatismus in der EU","19. Mai 2024","Wojciech Osiński"
"1717595477-120","https://www.tichyseinblick.de/page/2/?s=selbstbestimmung","Transgender: Ärzte stärken Kindswohl gegen Ampel-Gesetz","https://www.tichyseinblick.de/gastbeitrag/transgender-aerzte-staerken-kindswohl-gegen-ampel-gesetz/","Gefährlich gegen die Natur","18. Mai 2024","Gastautor"
"1717595480-121","https://www.tichyseinblick.de/?s=selbstbestimmung","Das Selbstbestimmungsgesetz wurde gegen jede Vernunft beschlossen","https://www.tichyseinblick.de/gastbeitrag/selbstbestimmungsgesetz-beschlossen/","Weiterer Ampel-Irrweg","13. April 2024","Gastautor"
"1717595480-122","https://www.tichyseinblick.de/?s=selbstbestimmung","Wie feministische Kritikerinnen des Selbstbestimmungsrechts eingeschüchtert werden","https://www.tichyseinblick.de/kolumnen/stephans-spitzen/feministin-selbstbestimmungsgesetz-polizei/","Bloggerin Rona Duwe","23. Januar 2024","Cora Stephan"
"1717595480-123","https://www.tichyseinblick.de/?s=selbstbestimmung","Selbstbestimmungsgesetz – vom Vorzeigeprojekt der Ampel zu einem ihrer größten Probleme","https://www.tichyseinblick.de/meinungen/selbstbestimmungsgesetz-ampel-vorzeigeprojekt/","Keine Mehrheit für Ideologie-Projekte","22. Januar 2024","Roland Tichy"
"1717595480-124","https://www.tichyseinblick.de/?s=selbstbestimmung","Anhörung als Farce: Wie die Ampel das Selbstbestimmungsgesetz durchpeitscht","https://www.tichyseinblick.de/meinungen/ampel-selbstbestimmungsgesetz-anhoerung-farce-cdu-csu-korte/","Seltsames Gehabe der CDU/CSU-Fraktion","20. Dezember 2023","Josef Kraus"
"1717595480-125","https://www.tichyseinblick.de/?s=selbstbestimmung","Selbstbestimmungsgesetz liegt auf Eis","https://www.tichyseinblick.de/meinungen/selbstbestimmungsgesetz-rueckschlag/","Klärungsbedarf bei FDP","10. November 2023","Josef Kraus"
"1717595480-126","https://www.tichyseinblick.de/?s=selbstbestimmung","Das Selbstbestimmungsgesetz ist kein Sieg für die Freiheit","https://www.tichyseinblick.de/meinungen/das-selbstbestimmungsgesetz-ist-kein-sieg-fuer-die-freiheit/","Gegenstimmen werden ignoriert","10. September 2023","Gastautor"
"1717595480-127","https://www.tichyseinblick.de/?s=selbstbestimmung","Wie das Selbstbestimmungsgesetz die Realität neu definieren will","https://www.tichyseinblick.de/meinungen/wie-das-selbstbestimmungsgesetz-die-realitaet-neu-definieren-will/","Befindlichkeit statt Wirklichkeit","21. August 2023","Anna Diouf"
"1717595480-128","https://www.tichyseinblick.de/?s=selbstbestimmung","Operative Brustentfernungen: Die Verklärung von Selbstverstümmelung als Selbstbestimmung","https://www.tichyseinblick.de/daili-es-sentials/mastektomie-selbstverstuemmelung-werbung-costa-coffee-doc-martens/","Werbung mit Mastektomie","2. August 2023","David Boos"
"1717595480-129","https://www.tichyseinblick.de/?s=selbstbestimmung","Fragwürdige Stellung der Kirche zum Selbstbestimmungsgesetz","https://www.tichyseinblick.de/meinungen/kirche-selbstbestimmungsgesetz/","Ersatzreligion ""Wokeness""","6. Juli 2023","Josef Kraus"
"1717595480-130","https://www.tichyseinblick.de/?s=selbstbestimmung","Selbstbestimmungsrecht: Wenn’s drauf ankommt, braucht man offenbar doch Männer","https://www.tichyseinblick.de/kolumnen/stephans-spitzen/selbstbestimmungsrecht/","Stephans Spitzen:","2. Mai 2023","Cora Stephan"
"1717595480-131","https://www.tichyseinblick.de/?s=selbstbestimmung","Bayerische Schullektüre: Impfen ist Selbstbestimmung","https://www.tichyseinblick.de/feuilleton/buecher/bayerische-schullektuere-impfen-selbstbestimmung/","Eltern werden entmachtet","13. April 2023","Gastautor"
"1717595480-132","https://www.tichyseinblick.de/?s=selbstbestimmung","Aktionsbündnis warnt vor Selbstbestimmungsgesetz","https://www.tichyseinblick.de/daili-es-sentials/aktionsbuendnis-warnt-vor-selbstbestimmungsgesetz/","Aufruf an Bundestagsabgeordnete","18. Dezember 2022","Redaktion"
"1717595480-133","https://www.tichyseinblick.de/?s=selbstbestimmung","Eckpunkte des Selbstbestimmungsgesetzes – viel Moral, wenig neues, dafür offene Fragen","https://www.tichyseinblick.de/meinungen/eckpunkte-selbstbestimmungsgesetz/","Wähle Dein Geschlecht","30. Juni 2022","Pauline Schwarz"
"1717595480-134","https://www.tichyseinblick.de/?s=selbstbestimmung","Warum das Selbstbestimmungsgesetz unseren Werten widerspricht","https://www.tichyseinblick.de/meinungen/selbstbestimmungsgesetz-widerspricht-werten/","Transgender","8. Juni 2022","Gastautor"
"1717595480-135","https://www.tichyseinblick.de/?s=selbstbestimmung","Nach dem „Transsexuellengesetz“ ein „Selbstbestimmungsgesetz“ – Wecker am 6. Juni 2022","https://www.tichyseinblick.de/podcast/te-wecker-am-6-juni-2022/","DER PODCAST AM MORGEN","6. Juni 2022","Holger Douglas"
